PolicyID,ClientID,CountryCode,Cost,Income
5263,5263,fr,5263,5263
5264,5264,fr,5264,5264
5265,5265,gb,5265,5265
5266,5266,de,5266,5266
5267,5267,fr,5267,5267
5268,5268,fr,5268,5268
5269,5269,fr,5269,5269
5270,5270,gb,5270,5270
5271,5271,de,5271,5271
5272,5272,fr,5272,5272
5273,5273,fr,5273,5273
5274,5274,fr,5274,5274
5275,5275,gb,5275,5275
5276,5276,de,5276,5276
5277,5277,fr,5277,5277
5278,5278,fr,5278,5278
5279,5279,fr,5279,5279
5280,5280,gb,5280,5280
5281,5281,de,5281,5281
5282,5282,fr,5282,5282
5283,5283,fr,5283,5283
5284,5284,fr,5284,5284
5285,5285,gb,5285,5285
5286,5286,de,5286,5286
5287,5287,fr,5287,5287
5288,5288,fr,5288,5288
5289,5289,fr,5289,5289
5290,5290,gb,5290,5290
5291,5291,de,5291,5291
5292,5292,fr,5292,5292
5293,5293,fr,5293,5293
5294,5294,fr,5294,5294
5295,5295,gb,5295,5295
5296,5296,de,5296,5296
5297,5297,fr,5297,5297
5298,5298,fr,5298,5298
5299,5299,fr,5299,5299
5300,5300,gb,5300,5300
5301,5301,de,5301,5301
5302,5302,fr,5302,5302
5303,5303,fr,5303,5303
5304,5304,fr,5304,5304
5305,5305,gb,5305,5305
5306,5306,de,5306,5306
5307,5307,fr,5307,5307
5308,5308,fr,5308,5308
5309,5309,fr,5309,5309
5310,5310,gb,5310,5310
5311,5311,de,5311,5311
5312,5312,fr,5312,5312
5313,5313,fr,5313,5313
5314,5314,fr,5314,5314
5315,5315,gb,5315,5315
5316,5316,de,5316,5316
5317,5317,fr,5317,5317
5318,5318,fr,5318,5318
5319,5319,fr,5319,5319
5320,5320,gb,5320,5320
5321,5321,de,5321,5321
5322,5322,fr,5322,5322
5323,5323,fr,5323,5323
5324,5324,fr,5324,5324
5325,5325,gb,5325,5325
5326,5326,de,5326,5326
5327,5327,fr,5327,5327
5328,5328,fr,5328,5328
5329,5329,fr,5329,5329
5330,5330,gb,5330,5330
5331,5331,de,5331,5331
5332,5332,fr,5332,5332
5333,5333,fr,5333,5333
5334,5334,fr,5334,5334
5335,5335,gb,5335,5335
5336,5336,de,5336,5336
5337,5337,fr,5337,5337
5338,5338,fr,5338,5338
5339,5339,fr,5339,5339
5340,5340,gb,5340,5340
5341,5341,de,5341,5341
5342,5342,fr,5342,5342
5343,5343,fr,5343,5343
5344,5344,fr,5344,5344
5345,5345,gb,5345,5345
5346,5346,de,5346,5346
5347,5347,fr,5347,5347
5348,5348,fr,5348,5348
5349,5349,fr,5349,5349
5350,5350,gb,5350,5350
5351,5351,de,5351,5351
5352,5352,fr,5352,5352
5353,5353,fr,5353,5353
5354,5354,fr,5354,5354
5355,5355,gb,5355,5355
5356,5356,de,5356,5356
5357,5357,fr,5357,5357
5358,5358,fr,5358,5358
5359,5359,fr,5359,5359
5360,5360,gb,5360,5360
5361,5361,de,5361,5361
5362,5362,fr,5362,5362
5363,5363,fr,5363,5363
5364,5364,fr,5364,5364
5365,5365,gb,5365,5365
5366,5366,de,5366,5366
5367,5367,fr,5367,5367
5368,5368,fr,5368,5368
5369,5369,fr,5369,5369
5370,5370,gb,5370,5370
5371,5371,de,5371,5371
5372,5372,fr,5372,5372
5373,5373,fr,5373,5373
5374,5374,fr,5374,5374
5375,5375,gb,5375,5375
5376,5376,de,5376,5376
5377,5377,fr,5377,5377
5378,5378,fr,5378,5378
5379,5379,fr,5379,5379
5380,5380,gb,5380,5380
5381,5381,de,5381,5381
5382,5382,fr,5382,5382
5383,5383,fr,5383,5383
5384,5384,fr,5384,5384
5385,5385,gb,5385,5385
5386,5386,de,5386,5386
5387,5387,fr,5387,5387
5388,5388,fr,5388,5388
5389,5389,fr,5389,5389
5390,5390,gb,5390,5390
5391,5391,de,5391,5391
5392,5392,fr,5392,5392
5393,5393,fr,5393,5393
5394,5394,fr,5394,5394
5395,5395,gb,5395,5395
5396,5396,de,5396,5396
5397,5397,fr,5397,5397
5398,5398,fr,5398,5398
5399,5399,fr,5399,5399
5400,5400,gb,5400,5400
5401,5401,de,5401,5401
5402,5402,fr,5402,5402
5403,5403,fr,5403,5403
5404,5404,fr,5404,5404
5405,5405,gb,5405,5405
5406,5406,de,5406,5406
5407,5407,fr,5407,5407
5408,5408,fr,5408,5408
5409,5409,fr,5409,5409
5410,5410,gb,5410,5410
5411,5411,de,5411,5411
5412,5412,fr,5412,5412
5413,5413,fr,5413,5413
5414,5414,fr,5414,5414
5415,5415,gb,5415,5415
5416,5416,de,5416,5416
5417,5417,fr,5417,5417
5418,5418,fr,5418,5418
5419,5419,fr,5419,5419
5420,5420,gb,5420,5420
5421,5421,de,5421,5421
5422,5422,fr,5422,5422
5423,5423,fr,5423,5423
5424,5424,fr,5424,5424
5425,5425,gb,5425,5425
5426,5426,de,5426,5426
5427,5427,fr,5427,5427
5428,5428,fr,5428,5428
5429,5429,fr,5429,5429
5430,5430,gb,5430,5430
5431,5431,de,5431,5431
5432,5432,fr,5432,5432
5433,5433,fr,5433,5433
5434,5434,fr,5434,5434
5435,5435,gb,5435,5435
5436,5436,de,5436,5436
5437,5437,fr,5437,5437
5438,5438,fr,5438,5438
5439,5439,fr,5439,5439
5440,5440,gb,5440,5440
5441,5441,de,5441,5441
5442,5442,fr,5442,5442
5443,5443,fr,5443,5443
5444,5444,fr,5444,5444
5445,5445,gb,5445,5445
5446,5446,de,5446,5446
5447,5447,fr,5447,5447
5448,5448,fr,5448,5448
5449,5449,fr,5449,5449
5450,5450,gb,5450,5450
5451,5451,de,5451,5451
5452,5452,fr,5452,5452
5453,5453,fr,5453,5453
5454,5454,fr,5454,5454
5455,5455,gb,5455,5455
5456,5456,de,5456,5456
5457,5457,fr,5457,5457
5458,5458,fr,5458,5458
5459,5459,fr,5459,5459
5460,5460,gb,5460,5460
5461,5461,de,5461,5461
5462,5462,fr,5462,5462
5463,5463,fr,5463,5463
5464,5464,fr,5464,5464
5465,5465,gb,5465,5465
5466,5466,de,5466,5466
5467,5467,fr,5467,5467
5468,5468,fr,5468,5468
5469,5469,fr,5469,5469
5470,5470,gb,5470,5470
5471,5471,de,5471,5471
5472,5472,fr,5472,5472
5473,5473,fr,5473,5473
5474,5474,fr,5474,5474
5475,5475,gb,5475,5475
5476,5476,de,5476,5476
5477,5477,fr,5477,5477
5478,5478,fr,5478,5478
5479,5479,fr,5479,5479
5480,5480,gb,5480,5480
5481,5481,de,5481,5481
5482,5482,fr,5482,5482
5483,5483,fr,5483,5483
5484,5484,fr,5484,5484
5485,5485,gb,5485,5485
5486,5486,de,5486,5486
5487,5487,fr,5487,5487
5488,5488,fr,5488,5488
5489,5489,fr,5489,5489
5490,5490,gb,5490,5490
5491,5491,de,5491,5491
5492,5492,fr,5492,5492
5493,5493,fr,5493,5493
5494,5494,fr,5494,5494
5495,5495,gb,5495,5495
5496,5496,de,5496,5496
5497,5497,fr,5497,5497
5498,5498,fr,5498,5498
5499,5499,fr,5499,5499
5500,5500,gb,5500,5500
5501,5501,de,5501,5501
5502,5502,fr,5502,5502
5503,5503,fr,5503,5503
5504,5504,fr,5504,5504
5505,5505,gb,5505,5505
5506,5506,de,5506,5506
5507,5507,fr,5507,5507
5508,5508,fr,5508,5508
5509,5509,fr,5509,5509
5510,5510,gb,5510,5510
5511,5511,de,5511,5511
5512,5512,fr,5512,5512
5513,5513,fr,5513,5513
5514,5514,fr,5514,5514
5515,5515,gb,5515,5515
5516,5516,de,5516,5516
5517,5517,fr,5517,5517
5518,5518,fr,5518,5518
5519,5519,fr,5519,5519
5520,5520,gb,5520,5520
5521,5521,de,5521,5521
5522,5522,fr,5522,5522
5523,5523,fr,5523,5523
5524,5524,fr,5524,5524
5525,5525,gb,5525,5525
5526,5526,de,5526,5526
5527,5527,fr,5527,5527
5528,5528,fr,5528,5528
5529,5529,fr,5529,5529
5530,5530,gb,5530,5530
5531,5531,de,5531,5531
5532,5532,fr,5532,5532
5533,5533,fr,5533,5533
5534,5534,fr,5534,5534
5535,5535,gb,5535,5535
5536,5536,de,5536,5536
5537,5537,fr,5537,5537
5538,5538,fr,5538,5538
5539,5539,fr,5539,5539
5540,5540,gb,5540,5540
5541,5541,de,5541,5541
5542,5542,fr,5542,5542
5543,5543,fr,5543,5543
5544,5544,fr,5544,5544
5545,5545,gb,5545,5545
5546,5546,de,5546,5546
5547,5547,fr,5547,5547
5548,5548,fr,5548,5548
5549,5549,fr,5549,5549
5550,5550,gb,5550,5550
5551,5551,de,5551,5551
5552,5552,fr,5552,5552
5553,5553,fr,5553,5553
5554,5554,fr,5554,5554
5555,5555,gb,5555,5555
5556,5556,de,5556,5556
5557,5557,fr,5557,5557
5558,5558,fr,5558,5558
5559,5559,fr,5559,5559
5560,5560,gb,5560,5560
5561,5561,de,5561,5561
5562,5562,fr,5562,5562
5563,5563,fr,5563,5563
5564,5564,fr,5564,5564
5565,5565,gb,5565,5565
5566,5566,de,5566,5566
5567,5567,fr,5567,5567
5568,5568,fr,5568,5568
5569,5569,fr,5569,5569
5570,5570,gb,5570,5570
5571,5571,de,5571,5571
5572,5572,fr,5572,5572
5573,5573,fr,5573,5573
5574,5574,fr,5574,5574
5575,5575,gb,5575,5575
5576,5576,de,5576,5576
5577,5577,fr,5577,5577
5578,5578,fr,5578,5578
5579,5579,fr,5579,5579
5580,5580,gb,5580,5580
5581,5581,de,5581,5581
5582,5582,fr,5582,5582
5583,5583,fr,5583,5583
5584,5584,fr,5584,5584
5585,5585,gb,5585,5585
5586,5586,de,5586,5586
5587,5587,fr,5587,5587
5588,5588,fr,5588,5588
5589,5589,fr,5589,5589
5590,5590,gb,5590,5590
5591,5591,de,5591,5591
5592,5592,fr,5592,5592
5593,5593,fr,5593,5593
5594,5594,fr,5594,5594
5595,5595,gb,5595,5595
5596,5596,de,5596,5596
5597,5597,fr,5597,5597
5598,5598,fr,5598,5598
5599,5599,fr,5599,5599
5600,5600,gb,5600,5600
5601,5601,de,5601,5601
5602,5602,fr,5602,5602
5603,5603,fr,5603,5603
5604,5604,fr,5604,5604
5605,5605,gb,5605,5605
5606,5606,de,5606,5606
5607,5607,fr,5607,5607
5608,5608,fr,5608,5608
5609,5609,fr,5609,5609
5610,5610,gb,5610,5610
5611,5611,de,5611,5611
5612,5612,fr,5612,5612
5613,5613,fr,5613,5613
5614,5614,fr,5614,5614
5615,5615,gb,5615,5615
5616,5616,de,5616,5616
5617,5617,fr,5617,5617
5618,5618,fr,5618,5618
5619,5619,fr,5619,5619
5620,5620,gb,5620,5620
5621,5621,de,5621,5621
5622,5622,fr,5622,5622
5623,5623,fr,5623,5623
5624,5624,fr,5624,5624
5625,5625,gb,5625,5625
5626,5626,de,5626,5626
5627,5627,fr,5627,5627
5628,5628,fr,5628,5628
5629,5629,fr,5629,5629
5630,5630,gb,5630,5630
5631,5631,de,5631,5631
5632,5632,fr,5632,5632
5633,5633,fr,5633,5633
5634,5634,fr,5634,5634
5635,5635,gb,5635,5635
5636,5636,de,5636,5636
5637,5637,fr,5637,5637
5638,5638,fr,5638,5638
5639,5639,fr,5639,5639
5640,5640,gb,5640,5640
5641,5641,de,5641,5641
5642,5642,fr,5642,5642
5643,5643,fr,5643,5643
5644,5644,fr,5644,5644
5645,5645,gb,5645,5645
5646,5646,de,5646,5646
5647,5647,fr,5647,5647
5648,5648,fr,5648,5648
5649,5649,fr,5649,5649
5650,5650,gb,5650,5650
5651,5651,de,5651,5651
5652,5652,fr,5652,5652
5653,5653,fr,5653,5653
5654,5654,fr,5654,5654
5655,5655,gb,5655,5655
5656,5656,de,5656,5656
5657,5657,fr,5657,5657
5658,5658,fr,5658,5658
5659,5659,fr,5659,5659
5660,5660,gb,5660,5660
5661,5661,de,5661,5661
5662,5662,fr,5662,5662
5663,5663,fr,5663,5663
5664,5664,fr,5664,5664
5665,5665,gb,5665,5665
5666,5666,de,5666,5666
5667,5667,fr,5667,5667
5668,5668,fr,5668,5668
5669,5669,fr,5669,5669
5670,5670,gb,5670,5670
5671,5671,de,5671,5671
5672,5672,fr,5672,5672
5673,5673,fr,5673,5673
5674,5674,fr,5674,5674
5675,5675,gb,5675,5675
5676,5676,de,5676,5676
5677,5677,fr,5677,5677
5678,5678,fr,5678,5678
5679,5679,fr,5679,5679
5680,5680,gb,5680,5680
5681,5681,de,5681,5681
5682,5682,fr,5682,5682
5683,5683,fr,5683,5683
5684,5684,fr,5684,5684
5685,5685,gb,5685,5685
5686,5686,de,5686,5686
5687,5687,fr,5687,5687
5688,5688,fr,5688,5688
5689,5689,fr,5689,5689
5690,5690,gb,5690,5690
5691,5691,de,5691,5691
5692,5692,fr,5692,5692
5693,5693,fr,5693,5693
5694,5694,fr,5694,5694
5695,5695,gb,5695,5695
5696,5696,de,5696,5696
5697,5697,fr,5697,5697
5698,5698,fr,5698,5698
5699,5699,fr,5699,5699
5700,5700,gb,5700,5700
5701,5701,de,5701,5701
5702,5702,fr,5702,5702
5703,5703,fr,5703,5703
5704,5704,fr,5704,5704
5705,5705,gb,5705,5705
5706,5706,de,5706,5706
5707,5707,fr,5707,5707
5708,5708,fr,5708,5708
5709,5709,fr,5709,5709
5710,5710,gb,5710,5710
5711,5711,de,5711,5711
5712,5712,fr,5712,5712
5713,5713,fr,5713,5713
5714,5714,fr,5714,5714
5715,5715,gb,5715,5715
5716,5716,de,5716,5716
5717,5717,fr,5717,5717
5718,5718,fr,5718,5718
5719,5719,fr,5719,5719
5720,5720,gb,5720,5720
5721,5721,de,5721,5721
5722,5722,fr,5722,5722
5723,5723,fr,5723,5723
5724,5724,fr,5724,5724
5725,5725,gb,5725,5725
5726,5726,de,5726,5726
5727,5727,fr,5727,5727
5728,5728,fr,5728,5728
5729,5729,fr,5729,5729
5730,5730,gb,5730,5730
5731,5731,de,5731,5731
5732,5732,fr,5732,5732
5733,5733,fr,5733,5733
5734,5734,fr,5734,5734
5735,5735,gb,5735,5735
5736,5736,de,5736,5736
5737,5737,fr,5737,5737
5738,5738,fr,5738,5738
5739,5739,fr,5739,5739
5740,5740,gb,5740,5740
5741,5741,de,5741,5741
5742,5742,fr,5742,5742
5743,5743,fr,5743,5743
5744,5744,fr,5744,5744
5745,5745,gb,5745,5745
5746,5746,de,5746,5746
5747,5747,fr,5747,5747
5748,5748,fr,5748,5748
5749,5749,fr,5749,5749
5750,5750,gb,5750,5750
5751,5751,de,5751,5751
5752,5752,fr,5752,5752
5753,5753,fr,5753,5753
5754,5754,fr,5754,5754
5755,5755,gb,5755,5755
5756,5756,de,5756,5756
5757,5757,fr,5757,5757
5758,5758,fr,5758,5758
5759,5759,fr,5759,5759
5760,5760,gb,5760,5760
5761,5761,de,5761,5761
5762,5762,fr,5762,5762
5763,5763,fr,5763,5763
5764,5764,fr,5764,5764
5765,5765,gb,5765,5765
5766,5766,de,5766,5766
5767,5767,fr,5767,5767
5768,5768,fr,5768,5768
5769,5769,fr,5769,5769
5770,5770,gb,5770,5770
5771,5771,de,5771,5771
5772,5772,fr,5772,5772
5773,5773,fr,5773,5773
5774,5774,fr,5774,5774
5775,5775,gb,5775,5775
5776,5776,de,5776,5776
5777,5777,fr,5777,5777
5778,5778,fr,5778,5778
5779,5779,fr,5779,5779
5780,5780,gb,5780,5780
5781,5781,de,5781,5781
5782,5782,fr,5782,5782
5783,5783,fr,5783,5783
5784,5784,fr,5784,5784
5785,5785,gb,5785,5785
5786,5786,de,5786,5786
5787,5787,fr,5787,5787
5788,5788,fr,5788,5788
5789,5789,fr,5789,5789
5790,5790,gb,5790,5790
5791,5791,de,5791,5791
5792,5792,fr,5792,5792
5793,5793,fr,5793,5793
5794,5794,fr,5794,5794
5795,5795,gb,5795,5795
5796,5796,de,5796,5796
5797,5797,fr,5797,5797
5798,5798,fr,5798,5798
5799,5799,fr,5799,5799
5800,5800,gb,5800,5800
5801,5801,de,5801,5801
5802,5802,fr,5802,5802
5803,5803,fr,5803,5803
5804,5804,fr,5804,5804
5805,5805,gb,5805,5805
5806,5806,de,5806,5806
5807,5807,fr,5807,5807
5808,5808,fr,5808,5808
5809,5809,fr,5809,5809
5810,5810,gb,5810,5810
5811,5811,de,5811,5811
5812,5812,fr,5812,5812
5813,5813,fr,5813,5813
5814,5814,fr,5814,5814
5815,5815,gb,5815,5815
5816,5816,de,5816,5816
5817,5817,fr,5817,5817
5818,5818,fr,5818,5818
5819,5819,fr,5819,5819
5820,5820,gb,5820,5820
5821,5821,de,5821,5821
5822,5822,fr,5822,5822
5823,5823,fr,5823,5823
5824,5824,fr,5824,5824
5825,5825,gb,5825,5825
5826,5826,de,5826,5826
5827,5827,fr,5827,5827
5828,5828,fr,5828,5828
5829,5829,fr,5829,5829
5830,5830,gb,5830,5830
5831,5831,de,5831,5831
5832,5832,fr,5832,5832
5833,5833,fr,5833,5833
5834,5834,fr,5834,5834
5835,5835,gb,5835,5835
5836,5836,de,5836,5836
5837,5837,fr,5837,5837
5838,5838,fr,5838,5838
5839,5839,fr,5839,5839
5840,5840,gb,5840,5840
5841,5841,de,5841,5841
5842,5842,fr,5842,5842
5843,5843,fr,5843,5843
5844,5844,fr,5844,5844
5845,5845,gb,5845,5845
5846,5846,de,5846,5846
5847,5847,fr,5847,5847
5848,5848,fr,5848,5848
5849,5849,fr,5849,5849
5850,5850,gb,5850,5850
5851,5851,de,5851,5851
5852,5852,fr,5852,5852
5853,5853,fr,5853,5853
5854,5854,fr,5854,5854
5855,5855,gb,5855,5855
5856,5856,de,5856,5856
5857,5857,fr,5857,5857
5858,5858,fr,5858,5858
5859,5859,fr,5859,5859
5860,5860,gb,5860,5860
5861,5861,de,5861,5861
5862,5862,fr,5862,5862
5863,5863,fr,5863,5863
5864,5864,fr,5864,5864
5865,5865,gb,5865,5865
5866,5866,de,5866,5866
5867,5867,fr,5867,5867
5868,5868,fr,5868,5868
5869,5869,fr,5869,5869
5870,5870,gb,5870,5870
5871,5871,de,5871,5871
5872,5872,fr,5872,5872
5873,5873,fr,5873,5873
5874,5874,fr,5874,5874
5875,5875,gb,5875,5875
5876,5876,de,5876,5876
5877,5877,fr,5877,5877
5878,5878,fr,5878,5878
5879,5879,fr,5879,5879
5880,5880,gb,5880,5880
5881,5881,de,5881,5881
5882,5882,fr,5882,5882
5883,5883,fr,5883,5883
5884,5884,fr,5884,5884
5885,5885,gb,5885,5885
5886,5886,de,5886,5886
5887,5887,fr,5887,5887
5888,5888,fr,5888,5888
5889,5889,fr,5889,5889
5890,5890,gb,5890,5890
5891,5891,de,5891,5891
5892,5892,fr,5892,5892
5893,5893,fr,5893,5893
5894,5894,fr,5894,5894
5895,5895,gb,5895,5895
5896,5896,de,5896,5896
5897,5897,fr,5897,5897
5898,5898,fr,5898,5898
5899,5899,fr,5899,5899
5900,5900,gb,5900,5900
5901,5901,de,5901,5901
5902,5902,fr,5902,5902
5903,5903,fr,5903,5903
5904,5904,fr,5904,5904
5905,5905,gb,5905,5905
5906,5906,de,5906,5906
5907,5907,fr,5907,5907
5908,5908,fr,5908,5908
5909,5909,fr,5909,5909
5910,5910,gb,5910,5910
5911,5911,de,5911,5911
5912,5912,fr,5912,5912
5913,5913,fr,5913,5913
5914,5914,fr,5914,5914
5915,5915,gb,5915,5915
5916,5916,de,5916,5916
5917,5917,fr,5917,5917
5918,5918,fr,5918,5918
5919,5919,fr,5919,5919
5920,5920,gb,5920,5920
5921,5921,de,5921,5921
5922,5922,fr,5922,5922
5923,5923,fr,5923,5923
5924,5924,fr,5924,5924
5925,5925,gb,5925,5925
5926,5926,de,5926,5926
5927,5927,fr,5927,5927
5928,5928,fr,5928,5928
5929,5929,fr,5929,5929
5930,5930,gb,5930,5930
5931,5931,de,5931,5931
5932,5932,fr,5932,5932
5933,5933,fr,5933,5933
5934,5934,fr,5934,5934
5935,5935,gb,5935,5935
5936,5936,de,5936,5936
5937,5937,fr,5937,5937
5938,5938,fr,5938,5938
5939,5939,fr,5939,5939
5940,5940,gb,5940,5940
5941,5941,de,5941,5941
5942,5942,fr,5942,5942
5943,5943,fr,5943,5943
5944,5944,fr,5944,5944
5945,5945,gb,5945,5945
5946,5946,de,5946,5946
5947,5947,fr,5947,5947
5948,5948,fr,5948,5948
5949,5949,fr,5949,5949
5950,5950,gb,5950,5950
5951,5951,de,5951,5951
5952,5952,fr,5952,5952
5953,5953,fr,5953,5953
5954,5954,fr,5954,5954
5955,5955,gb,5955,5955
5956,5956,de,5956,5956
5957,5957,fr,5957,5957
5958,5958,fr,5958,5958
5959,5959,fr,5959,5959
5960,5960,gb,5960,5960
5961,5961,de,5961,5961
5962,5962,fr,5962,5962
5963,5963,fr,5963,5963
5964,5964,fr,5964,5964
5965,5965,gb,5965,5965
5966,5966,de,5966,5966
5967,5967,fr,5967,5967
5968,5968,fr,5968,5968
5969,5969,fr,5969,5969
5970,5970,gb,5970,5970
5971,5971,de,5971,5971
5972,5972,fr,5972,5972
5973,5973,fr,5973,5973
5974,5974,fr,5974,5974
5975,5975,gb,5975,5975
5976,5976,de,5976,5976
5977,5977,fr,5977,5977
5978,5978,fr,5978,5978
5979,5979,fr,5979,5979
5980,5980,gb,5980,5980
5981,5981,de,5981,5981
5982,5982,fr,5982,5982
5983,5983,fr,5983,5983
5984,5984,fr,5984,5984
5985,5985,gb,5985,5985
5986,5986,de,5986,5986
5987,5987,fr,5987,5987
5988,5988,fr,5988,5988
5989,5989,fr,5989,5989
5990,5990,gb,5990,5990
5991,5991,de,5991,5991
5992,5992,fr,5992,5992
5993,5993,fr,5993,5993
5994,5994,fr,5994,5994
5995,5995,gb,5995,5995
5996,5996,de,5996,5996
5997,5997,fr,5997,5997
5998,5998,fr,5998,5998
5999,5999,fr,5999,5999
6000,6000,gb,6000,6000
6001,6001,de,6001,6001
6002,6002,fr,6002,6002
6003,6003,fr,6003,6003
6004,6004,fr,6004,6004
6005,6005,gb,6005,6005
6006,6006,de,6006,6006
6007,6007,fr,6007,6007
6008,6008,fr,6008,6008
6009,6009,fr,6009,6009
6010,6010,gb,6010,6010
6011,6011,de,6011,6011
6012,6012,fr,6012,6012
6013,6013,fr,6013,6013
6014,6014,fr,6014,6014
6015,6015,gb,6015,6015
6016,6016,de,6016,6016
6017,6017,fr,6017,6017
6018,6018,fr,6018,6018
6019,6019,fr,6019,6019
6020,6020,gb,6020,6020
6021,6021,de,6021,6021
6022,6022,fr,6022,6022
6023,6023,fr,6023,6023
6024,6024,fr,6024,6024
6025,6025,gb,6025,6025
6026,6026,de,6026,6026
6027,6027,fr,6027,6027
6028,6028,fr,6028,6028
6029,6029,fr,6029,6029
6030,6030,gb,6030,6030
6031,6031,de,6031,6031
6032,6032,fr,6032,6032
6033,6033,fr,6033,6033
6034,6034,fr,6034,6034
6035,6035,gb,6035,6035
6036,6036,de,6036,6036
6037,6037,fr,6037,6037
6038,6038,fr,6038,6038
6039,6039,fr,6039,6039
6040,6040,gb,6040,6040
6041,6041,de,6041,6041
6042,6042,fr,6042,6042
6043,6043,fr,6043,6043
6044,6044,fr,6044,6044
6045,6045,gb,6045,6045
6046,6046,de,6046,6046
6047,6047,fr,6047,6047
6048,6048,fr,6048,6048
6049,6049,fr,6049,6049
6050,6050,gb,6050,6050
6051,6051,de,6051,6051
6052,6052,fr,6052,6052
6053,6053,fr,6053,6053
6054,6054,fr,6054,6054
6055,6055,gb,6055,6055
6056,6056,de,6056,6056
6057,6057,fr,6057,6057
6058,6058,fr,6058,6058
6059,6059,fr,6059,6059
6060,6060,gb,6060,6060
6061,6061,de,6061,6061
6062,6062,fr,6062,6062
6063,6063,fr,6063,6063
6064,6064,fr,6064,6064
6065,6065,gb,6065,6065
6066,6066,de,6066,6066
6067,6067,fr,6067,6067
6068,6068,fr,6068,6068
6069,6069,fr,6069,6069
6070,6070,gb,6070,6070
6071,6071,de,6071,6071
6072,6072,fr,6072,6072
6073,6073,fr,6073,6073
6074,6074,fr,6074,6074
6075,6075,gb,6075,6075
6076,6076,de,6076,6076
6077,6077,fr,6077,6077
6078,6078,fr,6078,6078
6079,6079,fr,6079,6079
6080,6080,gb,6080,6080
6081,6081,de,6081,6081
6082,6082,fr,6082,6082
6083,6083,fr,6083,6083
6084,6084,fr,6084,6084
6085,6085,gb,6085,6085
6086,6086,de,6086,6086
6087,6087,fr,6087,6087
6088,6088,fr,6088,6088
6089,6089,fr,6089,6089
6090,6090,gb,6090,6090
6091,6091,de,6091,6091
6092,6092,fr,6092,6092
6093,6093,fr,6093,6093
6094,6094,fr,6094,6094
6095,6095,gb,6095,6095
6096,6096,de,6096,6096
6097,6097,fr,6097,6097
6098,6098,fr,6098,6098
6099,6099,fr,6099,6099
6100,6100,gb,6100,6100
6101,6101,de,6101,6101
6102,6102,fr,6102,6102
6103,6103,fr,6103,6103
6104,6104,fr,6104,6104
6105,6105,gb,6105,6105
6106,6106,de,6106,6106
6107,6107,fr,6107,6107
6108,6108,fr,6108,6108
6109,6109,fr,6109,6109
6110,6110,gb,6110,6110
6111,6111,de,6111,6111
6112,6112,fr,6112,6112
6113,6113,fr,6113,6113
6114,6114,fr,6114,6114
6115,6115,gb,6115,6115
6116,6116,de,6116,6116
6117,6117,fr,6117,6117
6118,6118,fr,6118,6118
6119,6119,fr,6119,6119
6120,6120,gb,6120,6120
6121,6121,de,6121,6121
6122,6122,fr,6122,6122
6123,6123,fr,6123,6123
6124,6124,fr,6124,6124
6125,6125,gb,6125,6125
6126,6126,de,6126,6126
6127,6127,fr,6127,6127
6128,6128,fr,6128,6128
6129,6129,fr,6129,6129
6130,6130,gb,6130,6130
6131,6131,de,6131,6131
6132,6132,fr,6132,6132
6133,6133,fr,6133,6133
6134,6134,fr,6134,6134
6135,6135,gb,6135,6135
6136,6136,de,6136,6136
6137,6137,fr,6137,6137
6138,6138,fr,6138,6138
6139,6139,fr,6139,6139
6140,6140,gb,6140,6140
6141,6141,de,6141,6141
6142,6142,fr,6142,6142
6143,6143,fr,6143,6143
6144,6144,fr,6144,6144
6145,6145,gb,6145,6145
6146,6146,de,6146,6146
6147,6147,fr,6147,6147
6148,6148,fr,6148,6148
6149,6149,fr,6149,6149
6150,6150,gb,6150,6150
6151,6151,de,6151,6151
6152,6152,fr,6152,6152
6153,6153,fr,6153,6153
6154,6154,fr,6154,6154
6155,6155,gb,6155,6155
6156,6156,de,6156,6156
6157,6157,fr,6157,6157
6158,6158,fr,6158,6158
6159,6159,fr,6159,6159
6160,6160,gb,6160,6160
6161,6161,de,6161,6161
6162,6162,fr,6162,6162
6163,6163,fr,6163,6163
6164,6164,fr,6164,6164
6165,6165,gb,6165,6165
6166,6166,de,6166,6166
6167,6167,fr,6167,6167
6168,6168,fr,6168,6168
6169,6169,fr,6169,6169
6170,6170,gb,6170,6170
6171,6171,de,6171,6171
6172,6172,fr,6172,6172
6173,6173,fr,6173,6173
6174,6174,fr,6174,6174
6175,6175,gb,6175,6175
6176,6176,de,6176,6176
6177,6177,fr,6177,6177
6178,6178,fr,6178,6178
6179,6179,fr,6179,6179
6180,6180,gb,6180,6180
6181,6181,de,6181,6181
6182,6182,fr,6182,6182
6183,6183,fr,6183,6183
6184,6184,fr,6184,6184
6185,6185,gb,6185,6185
6186,6186,de,6186,6186
6187,6187,fr,6187,6187
6188,6188,fr,6188,6188
6189,6189,fr,6189,6189
6190,6190,gb,6190,6190
6191,6191,de,6191,6191
6192,6192,fr,6192,6192
6193,6193,fr,6193,6193
6194,6194,fr,6194,6194
6195,6195,gb,6195,6195
6196,6196,de,6196,6196
6197,6197,fr,6197,6197
6198,6198,fr,6198,6198
6199,6199,fr,6199,6199
6200,6200,gb,6200,6200
6201,6201,de,6201,6201
6202,6202,fr,6202,6202
6203,6203,fr,6203,6203
6204,6204,fr,6204,6204
6205,6205,gb,6205,6205
6206,6206,de,6206,6206
